latitude,longitude,elevation,time,MASTRE_ID,EVENT,PLTSQ
42.51628023,-71.63808713,0.0,2021-06-12 10:07:37-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627943,-71.63808693,0.0,2021-06-12 10:07:38-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627693,-71.63808473,0.0,2021-06-12 10:07:39-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627543,-71.63808323,0.0,2021-06-12 10:07:40-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627413,-71.63808103,0.0,2021-06-12 10:07:41-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627183,-71.63808023,0.0,2021-06-12 10:07:42-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627033,-71.63807993,0.0,2021-06-12 10:07:43-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627053,-71.63807843,0.0,2021-06-12 10:07:44-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626853,-71.63807343,0.0,2021-06-12 10:07:45-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626933,-71.63807293,0.0,2021-06-12 10:07:46-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627483,-71.63807363,0.0,2021-06-12 10:07:47-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627913,-71.63807293,0.0,2021-06-12 10:07:48-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628163,-71.63807223,0.0,2021-06-12 10:07:49-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628413,-71.63807153,0.0,2021-06-12 10:07:50-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628683,-71.63807253,0.0,2021-06-12 10:07:51-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628983,-71.63807383,0.0,2021-06-12 10:07:52-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629383,-71.63807653,0.0,2021-06-12 10:07:53-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629703,-71.63807903,0.0,2021-06-12 10:07:54-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630073,-71.63808123,0.0,2021-06-12 10:07:55-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630723,-71.63809003,0.0,2021-06-12 10:07:56-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631293,-71.63809583,0.0,2021-06-12 10:07:57-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631893,-71.63810233,0.0,2021-06-12 10:07:58-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632443,-71.63810283,0.0,2021-06-12 10:07:59-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632673,-71.63810403,0.0,2021-06-12 10:08:00-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632853,-71.63810873,0.0,2021-06-12 10:08:01-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632733,-71.63810823,0.0,2021-06-12 10:08:02-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632663,-71.63810643,0.0,2021-06-12 10:08:03-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632693,-71.63810543,0.0,2021-06-12 10:08:04-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633063,-71.63810693,0.0,2021-06-12 10:08:05-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633443,-71.63810963,0.0,2021-06-12 10:08:06-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633643,-71.63811093,0.0,2021-06-12 10:08:07-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633823,-71.63811343,0.0,2021-06-12 10:08:08-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634043,-71.63811613,0.0,2021-06-12 10:08:09-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634373,-71.63811843,0.0,2021-06-12 10:08:10-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634573,-71.63812093,0.0,2021-06-12 10:08:11-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634993,-71.63812563,0.0,2021-06-12 10:08:12-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635113,-71.63812663,0.0,2021-06-12 10:08:13-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635133,-71.63812683,0.0,2021-06-12 10:08:14-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635033,-71.63812653,0.0,2021-06-12 10:08:15-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634703,-71.63812833,0.0,2021-06-12 10:08:16-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634333,-71.63813333,0.0,2021-06-12 10:08:17-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634003,-71.63813553,0.0,2021-06-12 10:08:18-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633873,-71.63813803,0.0,2021-06-12 10:08:19-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633543,-71.63814023,0.0,2021-06-12 10:08:20-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633513,-71.63814353,0.0,2021-06-12 10:08:21-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633263,-71.63814623,0.0,2021-06-12 10:08:22-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633193,-71.63814803,0.0,2021-06-12 10:08:23-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633063,-71.63814873,0.0,2021-06-12 10:08:24-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632913,-71.63815153,0.0,2021-06-12 10:08:25-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632833,-71.63815483,0.0,2021-06-12 10:08:26-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633003,-71.63815413,0.0,2021-06-12 10:08:27-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633333,-71.63815343,0.0,2021-06-12 10:08:28-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633663,-71.63815563,0.0,2021-06-12 10:08:29-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633983,-71.63816013,0.0,2021-06-12 10:08:30-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634183,-71.63816233,0.0,2021-06-12 10:08:31-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634483,-71.63816463,0.0,2021-06-12 10:08:32-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634783,-71.63816543,0.0,2021-06-12 10:08:33-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635003,-71.63816563,0.0,2021-06-12 10:08:34-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635173,-71.63816533,0.0,2021-06-12 10:08:35-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635353,-71.63816213,0.0,2021-06-12 10:08:36-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635903,-71.63815393,0.0,2021-06-12 10:08:37-04:00,MPA157,RuckInfil,PLT3SQ3
42.51636083,-71.63814913,0.0,2021-06-12 10:08:38-04:00,MPA157,RuckInfil,PLT3SQ3
42.51636013,-71.63814483,0.0,2021-06-12 10:08:39-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635993,-71.63814283,0.0,2021-06-12 10:08:40-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635973,-71.63814153,0.0,2021-06-12 10:08:41-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635953,-71.63814003,0.0,2021-06-12 10:08:42-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635903,-71.63813853,0.0,2021-06-12 10:08:43-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635833,-71.63813653,0.0,2021-06-12 10:08:44-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635703,-71.63813433,0.0,2021-06-12 10:08:45-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635603,-71.63813213,0.0,2021-06-12 10:08:46-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635433,-71.63813043,0.0,2021-06-12 10:08:47-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635213,-71.63812843,0.0,2021-06-12 10:08:48-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635043,-71.63812623,0.0,2021-06-12 10:08:49-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634823,-71.63812273,0.0,2021-06-12 10:08:50-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634503,-71.63811893,0.0,2021-06-12 10:08:51-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634353,-71.63811593,0.0,2021-06-12 10:08:52-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634353,-71.63811213,0.0,2021-06-12 10:08:53-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634283,-71.63811113,0.0,2021-06-12 10:08:54-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634283,-71.63811083,0.0,2021-06-12 10:08:55-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634403,-71.63810963,0.0,2021-06-12 10:08:56-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634433,-71.63810943,0.0,2021-06-12 10:08:57-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634263,-71.63810793,0.0,2021-06-12 10:08:58-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634313,-71.63810763,0.0,2021-06-12 10:08:59-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634133,-71.63810933,0.0,2021-06-12 10:09:00-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634333,-71.63810813,0.0,2021-06-12 10:09:01-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634913,-71.63810933,0.0,2021-06-12 10:09:02-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635283,-71.63811103,0.0,2021-06-12 10:09:03-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635413,-71.63811453,0.0,2021-06-12 10:09:04-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635493,-71.63811633,0.0,2021-06-12 10:09:05-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635593,-71.63811963,0.0,2021-06-12 10:09:06-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635613,-71.63811963,0.0,2021-06-12 10:09:07-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635713,-71.63812033,0.0,2021-06-12 10:09:08-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635843,-71.63812153,0.0,2021-06-12 10:09:09-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635893,-71.63812233,0.0,2021-06-12 10:09:10-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635843,-71.63812383,0.0,2021-06-12 10:09:11-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635823,-71.63812333,0.0,2021-06-12 10:09:12-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635703,-71.63812203,0.0,2021-06-12 10:09:13-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635733,-71.63812073,0.0,2021-06-12 10:09:14-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635883,-71.63811903,0.0,2021-06-12 10:09:15-04:00,MPA157,RuckInfil,PLT3SQ3
42.51636053,-71.63811583,0.0,2021-06-12 10:09:16-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635873,-71.63811413,0.0,2021-06-12 10:09:17-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635693,-71.63811233,0.0,2021-06-12 10:09:18-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635473,-71.63811253,0.0,2021-06-12 10:09:19-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635393,-71.63811703,0.0,2021-06-12 10:09:20-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635463,-71.63812023,0.0,2021-06-12 10:09:21-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635633,-71.63811773,0.0,2021-06-12 10:09:22-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635583,-71.63811403,0.0,2021-06-12 10:09:23-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635413,-71.63810903,0.0,2021-06-12 10:09:24-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635233,-71.63810323,0.0,2021-06-12 10:09:25-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635053,-71.63809873,0.0,2021-06-12 10:09:26-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634953,-71.63809723,0.0,2021-06-12 10:09:27-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634883,-71.63809693,0.0,2021-06-12 10:09:28-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634803,-71.63809713,0.0,2021-06-12 10:09:29-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634753,-71.63809813,0.0,2021-06-12 10:09:30-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634683,-71.63809743,0.0,2021-06-12 10:09:31-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634633,-71.63809823,0.0,2021-06-12 10:09:32-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634833,-71.63810473,0.0,2021-06-12 10:09:33-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634963,-71.63810853,0.0,2021-06-12 10:09:34-04:00,MPA157,RuckInfil,PLT3SQ3
42.51635033,-71.63811323,0.0,2021-06-12 10:09:35-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634963,-71.63811523,0.0,2021-06-12 10:09:36-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634933,-71.63811793,0.0,2021-06-12 10:09:37-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634913,-71.63812143,0.0,2021-06-12 10:09:38-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634893,-71.63812523,0.0,2021-06-12 10:09:39-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634573,-71.63811923,0.0,2021-06-12 10:09:40-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634243,-71.63811503,0.0,2021-06-12 10:09:41-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634293,-71.63811753,0.0,2021-06-12 10:09:42-04:00,MPA157,RuckInfil,PLT3SQ3
42.51634123,-71.63811873,0.0,2021-06-12 10:09:43-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633703,-71.63811973,0.0,2021-06-12 10:09:44-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632833,-71.63811623,0.0,2021-06-12 10:09:45-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632383,-71.63811443,0.0,2021-06-12 10:09:46-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632013,-71.63811343,0.0,2021-06-12 10:09:47-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631713,-71.63811563,0.0,2021-06-12 10:09:48-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631383,-71.63811613,0.0,2021-06-12 10:09:49-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631063,-71.63811593,0.0,2021-06-12 10:09:50-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630633,-71.63811463,0.0,2021-06-12 10:09:51-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630253,-71.63811333,0.0,2021-06-12 10:09:52-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629883,-71.63811203,0.0,2021-06-12 10:09:53-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629503,-71.63810883,0.0,2021-06-12 10:09:54-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629183,-71.63810603,0.0,2021-06-12 10:09:55-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628853,-71.63810433,0.0,2021-06-12 10:09:56-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628523,-71.63810303,0.0,2021-06-12 10:09:57-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628243,-71.63810253,0.0,2021-06-12 10:09:58-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627963,-71.63810253,0.0,2021-06-12 10:09:59-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628443,-71.63809883,0.0,2021-06-12 10:10:00-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628563,-71.63809813,0.0,2021-06-12 10:10:01-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628613,-71.63809813,0.0,2021-06-12 10:10:02-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628613,-71.63809743,0.0,2021-06-12 10:10:03-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628683,-71.63809563,0.0,2021-06-12 10:10:04-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628713,-71.63809313,0.0,2021-06-12 10:10:05-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628643,-71.63809083,0.0,2021-06-12 10:10:06-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628643,-71.63808863,0.0,2021-06-12 10:10:07-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628593,-71.63808613,0.0,2021-06-12 10:10:08-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628513,-71.63808443,0.0,2021-06-12 10:10:09-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628413,-71.63808273,0.0,2021-06-12 10:10:10-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628333,-71.63808103,0.0,2021-06-12 10:10:11-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628233,-71.63807933,0.0,2021-06-12 10:10:12-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628163,-71.63807813,0.0,2021-06-12 10:10:13-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628113,-71.63807733,0.0,2021-06-12 10:10:14-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628043,-71.63807663,0.0,2021-06-12 10:10:15-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628063,-71.63807643,0.0,2021-06-12 10:10:16-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628113,-71.63807573,0.0,2021-06-12 10:10:17-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628193,-71.63807523,0.0,2021-06-12 10:10:18-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628313,-71.63807523,0.0,2021-06-12 10:10:19-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628483,-71.63807503,0.0,2021-06-12 10:10:20-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628633,-71.63807573,0.0,2021-06-12 10:10:21-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628763,-71.63807573,0.0,2021-06-12 10:10:22-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628893,-71.63807573,0.0,2021-06-12 10:10:23-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629073,-71.63807553,0.0,2021-06-12 10:10:24-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629273,-71.63807553,0.0,2021-06-12 10:10:25-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629453,-71.63807523,0.0,2021-06-12 10:10:26-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629673,-71.63807453,0.0,2021-06-12 10:10:27-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629823,-71.63807423,0.0,2021-06-12 10:10:28-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630093,-71.63807293,0.0,2021-06-12 10:10:29-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630513,-71.63807113,0.0,2021-06-12 10:10:30-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630843,-71.63806913,0.0,2021-06-12 10:10:31-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631063,-71.63806843,0.0,2021-06-12 10:10:32-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631163,-71.63806943,0.0,2021-06-12 10:10:33-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631283,-71.63806973,0.0,2021-06-12 10:10:34-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631383,-71.63806923,0.0,2021-06-12 10:10:35-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631513,-71.63806823,0.0,2021-06-12 10:10:36-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631793,-71.63806653,0.0,2021-06-12 10:10:37-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632093,-71.63806503,0.0,2021-06-12 10:10:38-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632413,-71.63806353,0.0,2021-06-12 10:10:39-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632683,-71.63806233,0.0,2021-06-12 10:10:40-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632853,-71.63806103,0.0,2021-06-12 10:10:41-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632923,-71.63806003,0.0,2021-06-12 10:10:42-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633023,-71.63805933,0.0,2021-06-12 10:10:43-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633043,-71.63805783,0.0,2021-06-12 10:10:44-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633043,-71.63805553,0.0,2021-06-12 10:10:45-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633073,-71.63805453,0.0,2021-06-12 10:10:46-04:00,MPA157,RuckInfil,PLT3SQ3
42.51633003,-71.63805303,0.0,2021-06-12 10:10:47-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632923,-71.63805133,0.0,2021-06-12 10:10:48-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632873,-71.63804983,0.0,2021-06-12 10:10:49-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632743,-71.63804833,0.0,2021-06-12 10:10:50-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632573,-71.63804703,0.0,2021-06-12 10:10:51-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632373,-71.63804533,0.0,2021-06-12 10:10:52-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632143,-71.63804353,0.0,2021-06-12 10:10:53-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632043,-71.63804203,0.0,2021-06-12 10:10:54-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631963,-71.63804173,0.0,2021-06-12 10:10:55-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631933,-71.63804243,0.0,2021-06-12 10:10:56-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631963,-71.63804423,0.0,2021-06-12 10:10:57-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632163,-71.63804503,0.0,2021-06-12 10:10:58-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632463,-71.63804723,0.0,2021-06-12 10:10:59-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632413,-71.63805173,0.0,2021-06-12 10:11:00-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632413,-71.63805343,0.0,2021-06-12 10:11:01-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632363,-71.63805543,0.0,2021-06-12 10:11:02-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632313,-71.63805723,0.0,2021-06-12 10:11:03-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632333,-71.63805893,0.0,2021-06-12 10:11:04-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632263,-71.63806123,0.0,2021-06-12 10:11:05-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632193,-71.63806303,0.0,2021-06-12 10:11:06-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632263,-71.63806453,0.0,2021-06-12 10:11:07-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632283,-71.63806503,0.0,2021-06-12 10:11:08-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632263,-71.63806483,0.0,2021-06-12 10:11:09-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632213,-71.63806513,0.0,2021-06-12 10:11:10-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632233,-71.63806593,0.0,2021-06-12 10:11:11-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632313,-71.63806643,0.0,2021-06-12 10:11:12-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632363,-71.63806663,0.0,2021-06-12 10:11:13-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632363,-71.63806713,0.0,2021-06-12 10:11:14-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632363,-71.63806793,0.0,2021-06-12 10:11:15-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632343,-71.63806873,0.0,2021-06-12 10:11:16-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632313,-71.63806973,0.0,2021-06-12 10:11:17-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632213,-71.63807073,0.0,2021-06-12 10:11:18-04:00,MPA157,RuckInfil,PLT3SQ3
42.51632113,-71.63807173,0.0,2021-06-12 10:11:19-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631913,-71.63807273,0.0,2021-06-12 10:11:20-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631733,-71.63807343,0.0,2021-06-12 10:11:21-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631533,-71.63807393,0.0,2021-06-12 10:11:22-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631333,-71.63807473,0.0,2021-06-12 10:11:23-04:00,MPA157,RuckInfil,PLT3SQ3
42.51631113,-71.63807553,0.0,2021-06-12 10:11:24-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630863,-71.63807633,0.0,2021-06-12 10:11:25-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630613,-71.63807783,0.0,2021-06-12 10:11:26-04:00,MPA157,RuckInfil,PLT3SQ3
42.51630393,-71.63807883,0.0,2021-06-12 10:11:27-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629893,-71.63807953,0.0,2021-06-12 10:11:28-04:00,MPA157,RuckInfil,PLT3SQ3
42.51629273,-71.63807873,0.0,2021-06-12 10:11:29-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628603,-71.63808173,0.0,2021-06-12 10:11:30-04:00,MPA157,RuckInfil,PLT3SQ3
42.51628083,-71.63808403,0.0,2021-06-12 10:11:31-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627663,-71.63808753,0.0,2021-06-12 10:11:32-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627493,-71.63809083,0.0,2021-06-12 10:11:33-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627413,-71.63809353,0.0,2021-06-12 10:11:34-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627333,-71.63809673,0.0,2021-06-12 10:11:35-04:00,MPA157,RuckInfil,PLT3SQ3
42.51627083,-71.63810253,0.0,2021-06-12 10:11:36-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626983,-71.63810603,0.0,2021-06-12 10:11:37-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626933,-71.63810903,0.0,2021-06-12 10:11:38-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626903,-71.63811123,0.0,2021-06-12 10:11:39-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626873,-71.63811253,0.0,2021-06-12 10:11:40-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626773,-71.63811483,0.0,2021-06-12 10:11:41-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626553,-71.63811653,0.0,2021-06-12 10:11:42-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626223,-71.63812073,0.0,2021-06-12 10:11:43-04:00,MPA157,RuckInfil,PLT3SQ3
42.51625873,-71.63812743,0.0,2021-06-12 10:11:44-04:00,MPA157,RuckInfil,PLT3SQ3
42.51625753,-71.63813043,0.0,2021-06-12 10:11:45-04:00,MPA157,RuckInfil,PLT3SQ3
42.51625853,-71.63813163,0.0,2021-06-12 10:11:46-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626103,-71.63813443,0.0,2021-06-12 10:11:47-04:00,MPA157,RuckInfil,PLT3SQ3
42.51625973,-71.63813193,0.0,2021-06-12 10:11:48-04:00,MPA157,RuckInfil,PLT3SQ3
42.51626323,-71.63812793,0.0,2021-06-12 10:11:49-04:00,MPA157,RuckInfil,PLT3SQ3
